481299,1.50,-4.78,8.40,-8.25,-23.43,-13.30
481321,1.47,-4.83,8.43,-22.80,-29.75,-18.19
481343,1.44,-5.84,8.92,-13.65,-24.49,-22.08
481365,2.19,-4.85,8.81,-0.79,-29.60,-17.97
481387,2.23,-5.10,8.62,-0.42,-29.76,-13.71
481409,2.02,-5.05,8.71,-4.85,-31.02,-26.55
481431,2.57,-4.31,7.82,-6.82,-25.31,-28.77
481453,2.72,-4.41,8.17,-6.27,-24.42,-24.37
481475,2.62,-4.95,8.67,3.67,-26.55,-21.01
481497,3.13,-5.04,7.70,9.63,-18.43,-27.63
481519,2.95,-4.58,7.94,1.65,-13.22,-28.80
481541,2.79,-4.68,8.75,5.15,-9.02,-26.67
481563,3.11,-4.98,8.01,14.95,-12.06,-28.85
481585,3.21,-4.10,7.66,12.35,-5.13,-29.87
481607,3.21,-4.20,8.42,14.24,8.17,-26.08
481629,3.11,-4.36,8.45,20.20,6.01,-25.34
481651,3.02,-3.87,8.48,16.20,-1.82,-28.34
481673,3.40,-3.31,8.40,11.89,4.45,-27.61
481695,3.37,-3.81,8.62,18.80,10.60,-26.37
481717,3.04,-3.67,9.06,26.29,12.33,-27.73
481739,2.97,-3.12,8.95,19.37,7.77,-27.86
481761,3.41,-3.27,8.88,19.77,16.21,-26.31
481783,3.41,-3.25,8.66,28.57,20.14,-24.94
481805,3.35,-2.99,9.10,27.88,20.88,-22.70
481827,3.04,-2.98,9.13,26.34,17.60,-23.75
481849,3.13,-2.61,8.74,32.79,22.35,-25.92
481871,2.85,-2.35,9.39,28.11,22.76,-20.90
481893,2.64,-2.30,9.81,22.95,18.77,-23.30
481915,2.90,-2.79,9.30,23.85,15.21,-22.14
481937,3.15,-2.16,9.00,29.21,20.64,-25.85
481959,2.82,-1.69,9.55,28.91,25.20,-20.52
481981,2.72,-1.56,9.67,26.27,28.51,-22.16
482003,2.77,-2.12,9.49,33.69,21.11,-18.35
482025,2.83,-1.43,8.94,41.50,25.98,-17.45
482047,2.55,-1.21,8.73,23.61,33.47,-15.89
482069,1.68,-0.75,10.43,13.26,24.76,-29.27
482091,1.79,-0.24,9.98,28.26,25.79,-16.33
482113,2.11,-0.48,9.24,24.76,24.10,-12.31
482135,2.17,-1.13,9.00,10.47,29.03,-22.40
482157,1.39,-0.51,10.70,7.48,25.76,-25.98
482179,1.50,-0.43,9.86,20.15,22.40,-23.66
482201,1.71,-0.49,9.34,25.98,29.95,-19.73
482223,1.23,-0.37,10.01,14.14,27.71,-22.89
482245,1.04,-0.35,10.35,10.69,16.43,-20.11
482267,1.20,0.28,9.52,9.89,16.99,-19.55
482289,0.90,0.15,9.75,-1.98,15.19,-19.29
482311,1.03,-0.02,9.82,-4.03,13.31,-20.68
482333,1.14,-0.05,9.88,0.07,16.62,-17.83
482355,0.97,-0.00,9.68,0.61,15.05,-6.80
482377,0.50,0.80,9.90,-16.58,6.02,-12.54
482399,0.65,0.18,10.15,-11.75,7.49,-5.77
482421,0.89,0.34,9.65,-0.56,13.70,-4.24
482443,1.04,0.03,9.30,-4.62,14.53,-8.71
482465,0.61,0.47,9.55,-24.76,13.24,-8.79
482487,0.57,-0.13,9.73,-22.37,5.35,-1.60
482509,0.68,-0.56,9.63,-16.54,8.29,-2.34
482531,0.60,-0.07,9.65,-20.29,12.95,-7.97
482553,0.46,0.11,9.40,-30.06,11.76,-7.16
482575,-0.00,-0.27,10.33,-16.75,10.87,3.41
482597,0.29,-1.11,9.81,-9.47,11.80,0.30
482619,-0.02,-0.11,9.41,-21.21,11.84,-7.92
482641,0.18,-0.13,9.44,-20.58,17.19,-0.55
482663,0.41,-0.41,9.83,-1.89,14.88,32.15
482685,-0.58,-0.17,10.15,-10.50,12.45,9.83
482707,-0.46,-0.33,9.87,-20.08,11.47,0.53
482729,-0.36,-0.69,9.81,-18.03,11.68,4.74
482751,-0.38,-0.67,9.77,-12.91,11.97,5.70
482773,-0.61,-0.61,9.81,-17.50,7.18,4.28
482795,-0.54,-0.66,9.66,-17.36,2.08,8.12
482817,-0.39,-0.30,9.36,-19.63,9.39,9.76
482839,-0.95,-0.29,10.20,-16.35,14.69,14.02
482861,-1.29,-0.76,9.87,-19.21,3.78,13.55
482883,-0.92,-0.53,9.33,-23.50,6.30,9.43
482905,-0.74,-0.79,9.20,-20.39,9.99,14.03
482927,-1.33,-1.09,10.02,-20.23,9.40,17.45
482949,-1.29,-1.44,9.68,-19.82,-2.77,17.73
482971,-1.09,-1.01,9.44,-25.19,-2.21,13.92
482993,-1.18,-0.99,9.41,-23.88,-0.47,17.46
483015,-1.23,-1.26,9.47,-14.00,8.00,23.60
483037,-1.29,-1.87,9.50,-16.06,6.85,19.93
483059,-1.29,-1.69,9.37,-25.02,-4.44,16.56
483081,-1.31,-1.76,9.36,-24.33,-4.43,16.33
483103,-1.26,-1.61,9.32,-23.44,-0.53,17.95
483125,-1.50,-1.93,9.61,-20.67,-3.47,17.60
483147,-1.38,-2.27,9.36,-19.62,-8.24,17.66
483169,-1.16,-1.85,9.32,-21.97,-4.75,17.56
483191,-1.55,-2.13,9.71,-21.20,-7.51,15.44
483213,-1.24,-1.80,9.46,-18.15,-4.18,17.72
483235,-1.26,-2.11,9.33,-19.44,-4.45,18.17
483257,-1.56,-2.32,9.75,-20.66,-6.26,18.53
483279,-1.37,-2.44,9.48,-19.99,-8.44,17.39
483301,-1.49,-2.36,9.90,-22.38,-9.82,15.66
483323,-1.26,-2.18,9.41,-23.17,-14.16,18.57
483345,-1.41,-1.83,9.39,-22.21,-8.21,19.52
483367,-1.62,-2.34,9.76,-26.95,-15.88,21.13
483389,-1.61,-2.51,9.61,-25.03,-17.09,17.24
483411,-1.42,-2.24,9.32,-24.27,-19.40,17.76
483433,-1.31,-2.14,9.05,-26.24,-14.02,17.84
483455,-1.42,-2.33,9.36,-26.76,-15.17,21.54
483477,-1.41,-3.16,9.23,-23.64,-15.80,19.19
483499,-1.34,-2.63,8.95,-26.40,-20.81,16.10
483521,-1.97,-2.97,10.03,-28.40,-26.18,20.48
483543,-1.18,-3.44,9.41,-30.82,-33.95,18.15
483565,-1.10,-3.39,9.30,-29.56,-27.47,15.39
483587,-0.54,-3.23,8.92,-28.33,-28.04,17.15
483609,-0.96,-3.53,8.97,-30.49,-37.18,28.84
483631,-0.91,-4.07,8.95,-28.05,-35.84,26.55
483653,-0.20,-3.99,8.89,-21.99,-28.82,14.27
483675,-0.18,-3.25,8.71,-20.32,-31.21,19.03
