429555,0.06,-0.43,-2.35,52.95,11.27,-27.15
429577,-2.91,0.72,8.23,63.06,51.24,20.32
429599,-5.23,-1.76,17.35,-37.57,-17.71,55.58
429621,-3.09,-6.08,16.87,-20.77,-64.66,3.09
429643,-0.23,-1.21,15.49,37.40,-37.92,-1.38
429665,0.12,-0.56,13.45,29.19,-11.39,11.75
429687,-1.41,0.53,12.05,25.64,13.72,7.08
429709,-3.10,0.95,11.01,26.37,12.32,8.40
429731,-2.68,1.16,9.52,-1.06,-11.27,4.56
429753,-1.75,-0.17,8.43,-26.66,-16.97,1.43
429775,-1.90,-0.72,7.83,-6.05,3.89,-0.49
429797,-3.96,2.39,9.07,24.25,19.97,-10.88
429819,-6.19,6.91,8.99,-15.08,-19.92,-31.79
429841,-5.85,7.63,9.08,-127.07,-101.24,-23.53
429863,-1.59,-5.42,9.14,-247.69,-213.15,37.93
429885,8.10,-19.62,6.63,-190.68,-182.85,33.74
429907,14.05,-19.62,0.76,113.77,75.59,-50.40
429929,6.15,-8.29,2.89,250.13,250.13,-2.76
429951,-5.87,6.12,5.77,250.13,250.13,-17.43
429973,-17.65,19.62,7.26,212.40,238.79,-47.27
429995,-19.62,19.62,9.64,-43.02,-13.53,-49.86
430017,-16.72,9.77,10.91,-250.14,-250.14,50.07
430039,5.24,-11.77,1.54,-250.14,-250.14,9.13
430061,14.27,-19.52,-1.72,-71.63,-127.03,-5.24
430083,7.46,-9.26,5.06,80.98,35.64,-9.79
430105,5.71,-10.05,8.11,32.24,58.86,-9.31
430127,-0.37,-3.03,8.93,93.53,115.24,-39.05
430149,-3.25,1.51,8.72,44.39,47.18,-23.23
430171,-3.02,-0.59,10.31,8.97,61.01,14.21
430193,-6.35,-1.24,13.36,22.59,30.32,3.89
430215,-3.36,-0.78,11.58,-12.34,-57.83,-9.56
430237,1.04,-2.76,8.67,-32.14,-48.26,8.42
430259,3.73,-6.59,8.27,0.96,-15.44,9.82
430281,5.78,-8.07,8.53,59.22,37.84,36.24
430303,4.92,-7.50,7.78,149.33,135.21,44.40
430325,-4.31,4.10,9.35,231.05,241.39,-17.60
430347,-13.66,15.36,12.68,109.42,156.85,-28.97
430369,-14.59,13.97,11.95,-94.76,-71.07,-18.68
430391,-4.24,2.60,5.82,-250.14,-200.49,17.90
430413,0.61,-7.68,2.28,-133.19,-143.04,-3.49
430435,3.02,-6.45,2.93,5.70,-46.69,-3.54
430457,1.90,-5.02,6.04,0.84,-30.30,-3.56
430479,2.61,-5.83,6.82,-13.24,-11.11,-5.66
430501,-0.02,-3.51,8.28,37.62,47.01,-13.03
430523,-1.07,-1.05,10.22,25.15,32.50,-10.71
430545,-2.40,-0.56,12.26,16.08,44.69,6.30
430567,-4.15,0.25,13.02,17.42,12.86,9.69
430589,-2.95,0.17,12.41,6.23,-5.96,2.90
430611,-2.64,0.46,11.37,-8.43,-10.37,-3.78
430633,-2.21,0.00,10.74,-13.76,-19.88,-2.75
430655,-1.39,-0.19,9.65,-11.62,-18.63,1.70
430677,-1.33,-0.20,9.40,2.75,0.14,1.83
430699,-3.31,1.54,10.12,0.39,-1.94,6.73
430721,-3.54,1.68,10.05,-24.20,-32.05,15.08
430743,-3.88,0.84,8.64,-43.76,-44.93,1.90
430765,-4.56,2.15,8.03,-75.59,-106.58,7.62
430787,3.09,-5.38,6.93,-166.67,-180.96,28.17
430809,10.66,-17.70,5.61,-102.60,-74.07,24.84
430831,8.13,-14.54,4.80,118.59,138.44,-19.85
430853,-1.21,-3.15,5.57,222.20,239.04,-40.16
430875,-12.99,15.04,8.74,202.86,234.75,-40.92
430897,-16.94,19.50,10.56,-36.26,-44.89,-5.53
430919,-6.22,5.90,10.54,-250.14,-250.14,27.64
430941,5.07,-13.91,7.92,-235.79,-212.76,58.10
430963,8.74,-15.66,7.24,40.61,-11.87,-10.47
430985,2.77,-5.66,9.60,112.75,91.61,-18.83
431007,-1.46,0.15,9.75,53.56,67.70,-23.69
431029,-3.56,2.41,9.44,0.04,18.50,-9.90
431051,-1.89,0.58,8.48,-21.15,-8.47,-3.41
431073,-2.00,-0.23,8.95,-5.66,14.95,3.92
431095,-3.12,-0.35,11.02,-17.85,-5.53,6.65
431117,-0.71,-2.09,11.93,-31.78,-28.38,6.53
431139,0.23,-2.70,12.60,-1.14,9.15,-5.52
431161,-2.54,-0.74,12.67,0.31,1.32,-5.41
431183,-1.09,-2.67,9.80,-19.66,-35.05,5.74
431205,0.77,-3.34,6.34,-2.23,0.82,-6.37
431227,-2.76,-1.90,2.66,0.82,-15.11,-33.13
431249,0.52,1.54,-0.47,-25.40,-23.95,-19.49
431271,1.17,-2.13,2.55,-45.03,-16.13,21.34
431293,1.70,-4.61,8.72,-4.12,40.65,7.43
431315,-2.50,-2.88,14.84,36.66,60.02,10.92
431337,-1.93,-2.20,17.28,73.77,119.00,-115.48
431359,-7.50,2.99,18.97,20.05,-14.91,13.18
431381,-2.04,2.65,12.57,-68.56,-122.98,1.21
431403,0.12,1.05,8.67,3.76,-26.02,-21.35
431425,-1.94,1.55,8.65,-60.76,-73.38,5.70
431447,1.14,-1.27,6.46,-63.33,-51.34,2.43
431469,-1.45,-1.11,7.74,-41.94,-25.34,-19.25
431491,0.16,-1.77,7.06,-84.43,-72.85,-2.32
431513,1.36,-4.54,6.57,-87.14,-49.53,2.55
431535,0.85,-4.71,7.34,-58.82,-35.42,1.70
431557,1.98,-6.67,7.69,-53.41,-31.63,20.75
431579,3.19,-12.16,7.43,-2.35,12.05,31.80
431601,3.17,-7.97,9.12,98.03,80.09,-26.45
431623,1.13,-6.28,9.87,71.69,78.92,-3.29
431645,0.50,-5.00,8.93,112.27,123.66,28.34
431667,-3.71,0.79,9.89,144.03,126.54,5.65
431689,-4.08,5.30,9.69,102.48,77.40,12.18
431711,-4.09,5.11,10.49,31.47,42.49,23.73
431733,-4.42,2.92,12.28,-6.12,14.58,17.30
431755,-3.06,0.68,11.34,-24.30,-20.17,9.85
431777,-1.35,-1.24,10.55,-16.83,-5.53,8.95
431799,-1.80,-1.23,10.51,-1.18,9.69,-3.95
431821,-2.13,-0.73,9.42,3.82,7.86,-3.05
431843,-2.32,-1.26,8.65,0.54,24.15,4.24
431865,-2.38,-0.96,8.17,7.66,10.95,-8.54
431887,-2.26,-0.11,7.58,5.95,9.66,-8.77
431909,-2.48,0.44,7.85,-10.08,2.82,-5.69
431931,-2.23,-0.97,8.36,-26.45,-11.43,0.35
431953,-1.79,-1.93,8.09,-19.80,-11.10,-2.06
431975,-1.74,-1.50,8.74,-6.50,-4.39,-1.71
431997,-1.45,-1.39,8.40,-7.92,-6.52,-2.86
432019,-1.84,-1.27,8.97,-13.33,1.68,-0.24
432041,-2.20,-1.76,9.05,-11.08,-3.79,-2.21
432063,-2.11,-1.09,8.64,-1.58,-1.15,-8.05
432085,-2.20,-0.53,8.33,-13.05,-8.12,-6.77
432107,-2.08,-1.15,8.49,-18.84,-5.98,-6.79
432129,-2.20,-0.88,8.67,-10.99,-5.06,-1.63
